=== PAGE 1 ===
# Ethiopia 2022 SAM: every non-empty cell of the matrix, one line per cell, reshaped from the stored CSV. Units: billions of Ethiopian birr.
# Payments run from the column account to the row account (for an activity column: purchases of commodities, factor payments, taxes; the Total row is gross output).
# Format: SAM | row account (code) | column account (code) | value
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Construction (acons) | 99.30787296
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Wholesale and retail trade (atrad) | 19.59975387
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Transportation and storage (atran) | 14.63038226
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Accommodation and food services (ahotl) | 26.55402637
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Information and communication (acomm) | 12.03555536
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Finance and insurance (afsrv) | 5.365768145
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Real estate activities (areal) | 1.629096093
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Business services (absrv) | 3.006115682
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Public administration (apadm) | 11.88512556
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Education (aeduc) | 8.016555849
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Health and social work (aheal) | 2.033410042
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Other services (aosrv) | 8.962095461
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Rest of world (row) | 0.000562665
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Total (total) | 326.6800446
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Maize (amaiz) | 1.258982891
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Rice (arice) | 0.030808366
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Other cereals (aocer) | 2.01324294
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Pulses (apuls) | 0.87592483
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Oilseeds (aoils) | 0.174607131
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Roots (aroot) | 0.517795105
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Vegetables (avege) | 0.483107927
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Sugarcane (asugr) | 0.008664636
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Tobacco (atoba) | 0.000385367
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Cotton and fibres (acott) | 0.007301864
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Fruits and nuts (afrui) | 0.055588398
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Coffee, tea and cocoa (acoff) | 0.222795565
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Other crops (aocrp) | 0.228887809
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Cattle and raw milk (acatt) | 1.47734354
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Poultry and eggs (apoul) | 0.097213001
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Other livestock (aoliv) | 0.689505969
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Forestry (afore) | 2.769707633
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Fisheries (afish) | 0.657870214
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Mining (amine) | 0.633758748
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Processed foods (afood) | 1.643753755
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Beverage and tobacco (abeve) | 1.329479125
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Textiles, clothing and footwear (atext) | 2.318414415
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Wood and paper products (awood) | 2.391636571
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Chemicals and petroleum (achem) | 0.550501866
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Non-metal minerals (anmet) | 0.447921068
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Metals and metal products (ametl) | 1.191763169
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Machinery, equipment and vehicles (amach) | 0.215188595
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Other manufacturing (aoman) | 1.082518916
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Electricity, gas and steam (aelec) | 1.850203503
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Water supply and sewage (awatr) | 1.971895039
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Construction (acons) | 75.19636403
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Wholesale and retail trade (atrad) | 17.28594769
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Transportation and storage (atran) | 9.574250269
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Accommodation and food services (ahotl) | 28.30375405
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Information and communication (acomm) | 14.63428907
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Finance and insurance (afsrv) | 41.04702478
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Real estate activities (areal) | 18.69023728
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Business services (absrv) | 34.48845997
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Public administration (apadm) | 40.4033134
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Education (aeduc) | 64.24292534
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Health and social work (aheal) | 30.83345836
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Activities - Other services (aosrv) | 10.52041362
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Rest of world (row) | 0.000710338
Ethiopia 2022 SAM | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | Total (total) | 412.4179161
Ethiopia 2022 SAM | Factors - Agricultural land (flnd) | Activities - Maize (amaiz) | 60.47740066
Ethiopia 2022 SAM | Factors - Agricultural land (flnd) | Activities - Rice (arice) | 4.136264526
Ethiopia 2022 SAM | Factors - Agricultural land (flnd) | Activities - Other cereals (aocer) | 125.124239
Ethiopia 2022 SAM | Factors - Agricultural land (flnd) | Activities - Pulses (apuls) | 132.6669456
Ethiopia 2022 SAM | Factors - Agricultural land (flnd) | Activities - Oilseeds (aoils) | 47.9203716
Ethiopia 2022 SAM | Factors - Agricultural land (flnd) | Activities - Roots (aroot) | 64.16820452
Ethiopia 2022 SAM | Factors - Agricultural land (flnd) | Activities - Vegetables (avege) | 44.94553649
Ethiopia 2022 SAM | Factors - Agricultural land (flnd) | Activities - Sugarcane (asugr) | 1.562990697
Ethiopia 2022 SAM | Factors - Agricultural land (flnd) | Activities - Tobacco (atoba) | 0.070665849
Ethiopia 2022 SAM | Factors - Agricultural land (flnd) | Activities - Cotton and fibres (acott) | 1.348533263
Ethiopia 2022 SAM | Factors - Agricultural land (flnd) | Activities - Fruits and nuts (afrui) | 9.395447099
Ethiopia 2022 SAM | Factors - Agricultural land (flnd) | Activities - Coffee, tea and cocoa (acoff) | 66.66980328
Ethiopia 2022 SAM | Factors - Agricultural land (flnd) | Activities - Other crops (aocrp) | 41.72114382
Ethiopia 2022 SAM | Factors - Agricultural land (flnd) | Total (total) | 600.2075464
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Maize (amaiz) | 12.95975711
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Rice (arice) | 0.373287145
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Other cereals (aocer) | 23.60514667
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Pulses (apuls) | 8.205579159
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Oilseeds (aoils) | 1.699530406
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Roots (aroot) | 5.554839546
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Vegetables (avege) | 5.365728088
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Sugarcane (asugr) | 0.083090115
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Tobacco (atoba) | 0.004773199
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Cotton and fibres (acott) | 0.161659315
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Fruits and nuts (afrui) | 1.967658915
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Coffee, tea and cocoa (acoff) | 40.39997106
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Other crops (aocrp) | 5.424959763
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Cattle and raw milk (acatt) | 360.3997072
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Poultry and eggs (apoul) | 13.66962972
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Other livestock (aoliv) | 116.6196273
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Forestry (afore) | 123.5315493
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Fisheries (afish) | 4.488197369
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Mining (amine) | 18.54307575
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Processed foods (afood) | 76.63997076
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Beverage and tobacco (abeve) | 35.38211239
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Textiles, clothing and footwear (atext) | 21.03402011
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Wood and paper products (awood) | 22.34303532
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Chemicals and petroleum (achem) | 13.34811255
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Non-metal minerals (anmet) | 30.15367142
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Metals and metal products (ametl) | 32.24452688
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Machinery, equipment and vehicles (amach) | 6.807352833
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Other manufacturing (aoman) | 20.81641257
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Electricity, gas and steam (aelec) | 9.305127678
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Water supply and sewage (awatr) | 30.92954957
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Construction (acons) | 1100.915606
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Wholesale and retail trade (atrad) | 798.3314301
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Transportation and storage (atran) | 76.44405806
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Accommodation and food services (ahotl) | 108.7778964
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Information and communication (acomm) | 112.6253617
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Finance and insurance (afsrv) | 88.85765134
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Real estate activities (areal) | 447.046828
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Business services (absrv) | 54.8334023
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Public administration (apadm) | 138.3956653
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Education (aeduc) | 60.61434181
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Health and social work (aheal) | 10.76026643
Ethiopia 2022 SAM | Factors - Capital (fcap) | Activities - Other services (aosrv) | 72.06618269
Ethiopia 2022 SAM | Factors - Capital (fcap) | Rest of world (row) | 1.416872946
Ethiopia 2022 SAM | Factors - Capital (fcap) | Total (total) | 4113.147222
Ethiopia 2022 SAM | Enterprises (ent) | Factors - Capital (fcap) | 3489.266816
Ethiopia 2022 SAM | Enterprises (ent) | Total (total) | 3489.266816
Ethiopia 2022 SAM | Households - Rural (quintile 1) (hhd-r1) | Factors - Labor - Low (not finished primary schooling) (flab-n) | 234.0097244
Ethiopia 2022 SAM | Households - Rural (quintile 1) (hhd-r1) | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | 22.97684304
Ethiopia 2022 SAM | Households - Rural (quintile 1) (hhd-r1) | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | 5.348275848
Ethiopia 2022 SAM | Households - Rural (quintile 1) (hhd-r1) | Factors - Agricultural land (flnd) | 96.75262587
Ethiopia 2022 SAM | Households - Rural (quintile 1) (hhd-r1) | Factors - Capital (fcap) | 97.28824564
Ethiopia 2022 SAM | Households - Rural (quintile 1) (hhd-r1) | Enterprises (ent) | 44.99873675
Ethiopia 2022 SAM | Households - Rural (quintile 1) (hhd-r1) | Rest of world (row) | 17.08907326
Ethiopia 2022 SAM | Households - Rural (quintile 1) (hhd-r1) | Total (total) | 518.4635248
Ethiopia 2022 SAM | Households - Rural (quintile 2) (hhd-r2) | Factors - Labor - Low (not finished primary schooling) (flab-n) | 298.9450675
Ethiopia 2022 SAM | Households - Rural (quintile 2) (hhd-r2) | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | 31.21708813
Ethiopia 2022 SAM | Households - Rural (quintile 2) (hhd-r2) | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | 11.67510185
Ethiopia 2022 SAM | Households - Rural (quintile 2) (hhd-r2) | Factors - Agricultural land (flnd) | 123.3773787
Ethiopia 2022 SAM | Households - Rural (quintile 2) (hhd-r2) | Factors - Capital (fcap) | 124.0619888
Ethiopia 2022 SAM | Households - Rural (quintile 2) (hhd-r2) | Enterprises (ent) | 104.8935212
Ethiopia 2022 SAM | Households - Rural (quintile 2) (hhd-r2) | Rest of world (row) | 30.92254709
Ethiopia 2022 SAM | Households - Rural (quintile 2) (hhd-r2) | Total (total) | 725.0926933
Ethiopia 2022 SAM | Households - Rural (quintile 3) (hhd-r3) | Factors - Labor - Low (not finished primary schooling) (flab-n) | 382.4160183
Ethiopia 2022 SAM | Households - Rural (quintile 3) (hhd-r3) | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | 45.67762711
Ethiopia 2022 SAM | Households - Rural (quintile 3) (hhd-r3) | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | 18.8215804
Ethiopia 2022 SAM | Households - Rural (quintile 3) (hhd-r3) | Factors - Agricultural land (flnd) | 153.2635876
Ethiopia 2022 SAM | Households - Rural (quintile 3) (hhd-r3) | Factors - Capital (fcap) | 151.9841327
Ethiopia 2022 SAM | Households - Rural (quintile 3) (hhd-r3) | Enterprises (ent) | 213.9114198
Ethiopia 2022 SAM | Households - Rural (quintile 3) (hhd-r3) | Rest of world (row) | 52.89153542
Ethiopia 2022 SAM | Households - Rural (quintile 3) (hhd-r3) | Total (total) | 1018.965901
Ethiopia 2022 SAM | Households - Rural (quintile 4) (hhd-r4) | Factors - Labor - Low (not finished primary schooling) (flab-n) | 345.3206754
Ethiopia 2022 SAM | Households - Rural (quintile 4) (hhd-r4) | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | 47.04846379
Ethiopia 2022 SAM | Households - Rural (quintile 4) (hhd-r4) | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | 26.14265254
Ethiopia 2022 SAM | Households - Rural (quintile 4) (hhd-r4) | Factors - Agricultural land (flnd) | 134.8103061
Ethiopia 2022 SAM | Households - Rural (quintile 4) (hhd-r4) | Factors - Capital (fcap) | 132.7969189
Ethiopia 2022 SAM | Households - Rural (quintile 4) (hhd-r4) | Enterprises (ent) | 250.9283291
Ethiopia 2022 SAM | Households - Rural (quintile 4) (hhd-r4) | Rest of world (row) | 58.59836944
Ethiopia 2022 SAM | Households - Rural (quintile 4) (hhd-r4) | Total (total) | 995.6457153
Ethiopia 2022 SAM | Households - Rural (quintile 5) (hhd-r5) | Factors - Labor - Low (not finished primary schooling) (flab-n) | 222.9684997
Ethiopia 2022 SAM | Households - Rural (quintile 5) (hhd-r5) | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | 35.1806521
Ethiopia 2022 SAM | Households - Rural (quintile 5) (hhd-r5) | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | 43.71991616
Ethiopia 2022 SAM | Households - Rural (quintile 5) (hhd-r5) | Factors - Agricultural land (flnd) | 78.46814067
Ethiopia 2022 SAM | Households - Rural (quintile 5) (hhd-r5) | Factors - Capital (fcap) | 76.9194871
Ethiopia 2022 SAM | Households - Rural (quintile 5) (hhd-r5) | Enterprises (ent) | 608.7927945
Ethiopia 2022 SAM | Households - Rural (quintile 5) (hhd-r5) | Rest of world (row) | 82.66837389
Ethiopia 2022 SAM | Households - Rural (quintile 5) (hhd-r5) | Total (total) | 1148.717864
Ethiopia 2022 SAM | Households - Urban (quintile 1) (hhd-u1) | Factors - Labor - Low (not finished primary schooling) (flab-n) | 19.51429971
Ethiopia 2022 SAM | Households - Urban (quintile 1) (hhd-u1) | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | 10.61826664
Ethiopia 2022 SAM | Households - Urban (quintile 1) (hhd-u1) | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | 3.726387801
Ethiopia 2022 SAM | Households - Urban (quintile 1) (hhd-u1) | Factors - Agricultural land (flnd) | 0.960346347
Ethiopia 2022 SAM | Households - Urban (quintile 1) (hhd-u1) | Factors - Capital (fcap) | 0.953993953
Ethiopia 2022 SAM | Households - Urban (quintile 1) (hhd-u1) | Enterprises (ent) | 63.03175548
Ethiopia 2022 SAM | Households - Urban (quintile 1) (hhd-u1) | Rest of world (row) | 9.04206378
Ethiopia 2022 SAM | Households - Urban (quintile 1) (hhd-u1) | Total (total) | 107.8471137
Ethiopia 2022 SAM | Households - Urban (quintile 2) (hhd-u2) | Factors - Labor - Low (not finished primary schooling) (flab-n) | 24.05552295
Ethiopia 2022 SAM | Households - Urban (quintile 2) (hhd-u2) | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | 12.34184984
Ethiopia 2022 SAM | Households - Urban (quintile 2) (hhd-u2) | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | 8.901710013
Ethiopia 2022 SAM | Households - Urban (quintile 2) (hhd-u2) | Factors - Agricultural land (flnd) | 2.29790771
Ethiopia 2022 SAM | Households - Urban (quintile 2) (hhd-u2) | Factors - Capital (fcap) | 2.282232621
Ethiopia 2022 SAM | Households - Urban (quintile 2) (hhd-u2) | Enterprises (ent) | 110.2741778
Ethiopia 2022 SAM | Households - Urban (quintile 2) (hhd-u2) | Rest of world (row) | 13.32682729
Ethiopia 2022 SAM | Households - Urban (quintile 2) (hhd-u2) | Total (total) | 173.4802283
Ethiopia 2022 SAM | Households - Urban (quintile 3) (hhd-u3) | Factors - Labor - Low (not finished primary schooling) (flab-n) | 24.28623176
Ethiopia 2022 SAM | Households - Urban (quintile 3) (hhd-u3) | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | 19.31586408
Ethiopia 2022 SAM | Households - Urban (quintile 3) (hhd-u3) | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | 18.17972275
Ethiopia 2022 SAM | Households - Urban (quintile 3) (hhd-u3) | Factors - Agricultural land (flnd) | 2.004750205
Ethiopia 2022 SAM | Households - Urban (quintile 3) (hhd-u3) | Factors - Capital (fcap) | 1.991802015
Ethiopia 2022 SAM | Households - Urban (quintile 3) (hhd-u3) | Enterprises (ent) | 101.6027927
Ethiopia 2022 SAM | Households - Urban (quintile 3) (hhd-u3) | Rest of world (row) | 9.220886174
Ethiopia 2022 SAM | Households - Urban (quintile 3) (hhd-u3) | Total (total) | 176.6020497
Ethiopia 2022 SAM | Households - Urban (quintile 4) (hhd-u4) | Factors - Labor - Low (not finished primary schooling) (flab-n) | 47.93414637
Ethiopia 2022 SAM | Households - Urban (quintile 4) (hhd-u4) | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | 29.9393524
Ethiopia 2022 SAM | Households - Urban (quintile 4) (hhd-u4) | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | 54.63226412
Ethiopia 2022 SAM | Households - Urban (quintile 4) (hhd-u4) | Factors - Agricultural land (flnd) | 3.908242515
Ethiopia 2022 SAM | Households - Urban (quintile 4) (hhd-u4) | Factors - Capital (fcap) | 3.881796696
Ethiopia 2022 SAM | Households - Urban (quintile 4) (hhd-u4) | Enterprises (ent) | 264.1056124
Ethiopia 2022 SAM | Households - Urban (quintile 4) (hhd-u4) | Rest of world (row) | 22.3526652
Ethiopia 2022 SAM | Households - Urban (quintile 4) (hhd-u4) | Total (total) | 426.7540797
Ethiopia 2022 SAM | Households - Urban (quintile 5) (hhd-u5) | Factors - Labor - Low (not finished primary schooling) (flab-n) | 77.29775879
Ethiopia 2022 SAM | Households - Urban (quintile 5) (hhd-u5) | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | 72.36403743
Ethiopia 2022 SAM | Households - Urban (quintile 5) (hhd-u5) | Factors - Labor - High (finished secondary and/or tertiary schooling) (flab-s) | 221.2703047
Ethiopia 2022 SAM | Households - Urban (quintile 5) (hhd-u5) | Factors - Agricultural land (flnd) | 4.364260745
Ethiopia 2022 SAM | Households - Urban (quintile 5) (hhd-u5) | Factors - Capital (fcap) | 4.334346241
Ethiopia 2022 SAM | Households - Urban (quintile 5) (hhd-u5) | Enterprises (ent) | 1039.115437
Ethiopia 2022 SAM | Households - Urban (quintile 5) (hhd-u5) | Rest of world (row) | 80.91380512
Ethiopia 2022 SAM | Households - Urban (quintile 5) (hhd-u5) | Total (total) | 1499.65995
Ethiopia 2022 SAM | Government (gov) | Enterprises (ent) | 33.77418038
Ethiopia 2022 SAM | Government (gov) | Households - Rural (quintile 1) (hhd-r1) | 0.000884453
Ethiopia 2022 SAM | Government (gov) | Households - Rural (quintile 2) (hhd-r2) | 0.001711765
Ethiopia 2022 SAM | Government (gov) | Households - Rural (quintile 3) (hhd-r3) | 0.002637821
Ethiopia 2022 SAM | Government (gov) | Households - Rural (quintile 4) (hhd-r4) | 0.002778489
Ethiopia 2022 SAM | Government (gov) | Households - Rural (quintile 5) (hhd-r5) | 0.007035859
Ethiopia 2022 SAM | Government (gov) | Households - Urban (quintile 1) (hhd-u1) | 0.002237743
Ethiopia 2022 SAM | Government (gov) | Households - Urban (quintile 2) (hhd-u2) | 0.004311945
Ethiopia 2022 SAM | Government (gov) | Households - Urban (quintile 3) (hhd-u3) | 0.006084109
Ethiopia 2022 SAM | Government (gov) | Households - Urban (quintile 4) (hhd-u4) | 0.0158653
Ethiopia 2022 SAM | Government (gov) | Households - Urban (quintile 5) (hhd-u5) | 0.062554018
Ethiopia 2022 SAM | Government (gov) | Taxes - Direct (personal or corporate) (dtax) | 98.6094299
Ethiopia 2022 SAM | Government (gov) | Taxes - Imports (products) (mtax) | 108.4873317
Ethiopia 2022 SAM | Government (gov) | Taxes - Sales, excise and/or value-added (products) (stax) | 180.0621156
Ethiopia 2022 SAM | Government (gov) | Rest of world (row) | 52.06919256
Ethiopia 2022 SAM | Government (gov) | Total (total) | 473.1083516
Ethiopia 2022 SAM | Taxes - Direct (personal or corporate) (dtax) | Enterprises (ent) | 71.90312209
Ethiopia 2022 SAM | Taxes - Direct (personal or corporate) (dtax) | Households - Rural (quintile 1) (hhd-r1) | 2.043031943
Ethiopia 2022 SAM | Taxes - Direct (personal or corporate) (dtax) | Households - Rural (quintile 2) (hhd-r2) | 2.856934024
Ethiopia 2022 SAM | Taxes - Direct (personal or corporate) (dtax) | Households - Rural (quintile 3) (hhd-r3) | 4.017355827
Ethiopia 2022 SAM | Taxes - Direct (personal or corporate) (dtax) | Households - Rural (quintile 4) (hhd-r4) | 3.920888247
Ethiopia 2022 SAM | Taxes - Direct (personal or corporate) (dtax) | Households - Rural (quintile 5) (hhd-r5) | 4.51685742
Ethiopia 2022 SAM | Taxes - Direct (personal or corporate) (dtax) | Households - Urban (quintile 1) (hhd-u1) | 0.424012404
Ethiopia 2022 SAM | Taxes - Direct (personal or corporate) (dtax) | Households - Urban (quintile 2) (hhd-u2) | 0.681936706
Ethiopia 2022 SAM | Taxes - Direct (personal or corporate) (dtax) | Households - Urban (quintile 3) (hhd-u3) | 0.694169251
Ethiopia 2022 SAM | Taxes - Direct (personal or corporate) (dtax) | Households - Urban (quintile 4) (hhd-u4) | 1.676533119
Ethiopia 2022 SAM | Taxes - Direct (personal or corporate) (dtax) | Households - Urban (quintile 5) (hhd-u5) | 5.874588869
Ethiopia 2022 SAM | Taxes - Direct (personal or corporate) (dtax) | Total (total) | 98.6094299
Ethiopia 2022 SAM | Taxes - Imports (products) (mtax) | Commodities - Other cereals (cocer) | 2.09641026
Ethiopia 2022 SAM | Taxes - Imports (products) (mtax) | Commodities - Pulses (cpuls) | 1.989162263
Ethiopia 2022 SAM | Taxes - Imports (products) (mtax) | Commodities - Vegetables (cvege) | 0.019276082
Ethiopia 2022 SAM | Taxes - Imports (products) (mtax) | Commodities - Fruits and nuts (cfrui) | 0.126101876
Ethiopia 2022 SAM | Taxes - Imports (products) (mtax) | Commodities - Other crops (cocrp) | 0.048990551
Ethiopia 2022 SAM | Taxes - Imports (products) (mtax) | Commodities - Poultry and eggs (cpoul) | 0.00459444
